Total_Stops,Price,Duration_hours,Duration_minutes,month,day,Indigo,Air India,Jet Airways,SpiceJet,Multiple carriers,GoAir,Vistara,Air Asia
3,14189,7,35,3,21,0,0,0,0,1,0,0,0
4,3841,2,30,5,24,0,0,0,0,0,0,1,0
3,8586,14,35,9,5,0,0,0,0,1,0,0,0
3,7155,8,40,6,27,0,0,0,0,0,1,0,0
3,9899,9,50,12,6,0,0,0,0,1,0,0,0
3,14571,11,25,6,6,0,0,0,0,1,0,0,0
4,4823,2,55,5,18,0,0,0,1,0,0,0,0
4,4544,3,0,9,5,0,0,0,0,1,0,0,0
3,14752,20,0,1,3,0,1,0,0,0,0,0,0
2,11542,28,20,9,5,0,1,0,0,0,0,0,0
4,7202,3,15,5,21,0,0,0,0,1,0,0,0
3,11098,8,25,9,6,0,0,0,0,0,1,0,0
4,2575,1,15,3,27,0,1,0,0,0,0,0,0
3,6673,12,35,3,27,0,0,0,0,0,1,0,0
4,14306,2,50,1,3,0,0,0,1,0,0,0,0
3,15554,6,35,5,18,0,0,0,0,1,0,0,0
3,9314,28,50,5,15,0,0,0,0,1,0,0,0
4,4995,1,30,9,3,0,0,0,0,1,0,0,0
3,7832,20,0,3,21,0,0,0,0,1,0,0,0
3,8586,23,50,5,21,0,0,0,0,1,0,0,0
4,6094,2,50,4,27,0,1,0,0,0,0,0,0
2,13292,13,30,6,24,0,0,0,0,1,0,0,0
3,9718,11,0,5,27,0,0,0,0,0,1,0,0
3,7412,22,45,3,21,0,0,0,0,1,0,0,0
2,10441,21,15,6,6,0,1,0,0,0,0,0,0
3,14871,14,50,3,3,0,0,0,1,0,0,0,0
3,15554,11,0,5,18,0,0,0,0,1,0,0,0
3,36235,5,5,1,3,0,0,0,0,1,0,0,0
4,3175,1,30,3,24,0,0,0,1,0,0,0,0
4,3597,2,20,5,24,0,0,0,0,0,0,1,0
4,1965,1,30,6,27,0,0,0,0,0,0,1,0
3,12717,9,0,6,24,0,0,0,0,0,1,0,0
4,6015,3,15,3,6,0,0,0,1,0,0,0,0
4,5615,2,45,9,3,1,0,0,0,0,0,0,0
3,7845,6,35,3,27,0,0,0,0,0,1,0,0
3,10844,25,25,9,6,0,0,0,0,1,0,0,0
3,27210,7,40,3,15,0,0,0,0,1,0,0,0
4,4174,2,30,6,4,0,0,0,1,0,0,0,0
3,6883,13,0,3,21,0,0,0,0,0,1,0,0
3,6883,12,0,3,21,0,0,0,0,0,1,0,0
3,8355,7,15,5,21,0,0,0,0,1,0,0,0
4,5469,2,50,3,24,0,0,0,0,0,0,1,0
4,6478,2,45,6,27,0,0,0,0,1,0,0,0
4,11913,2,40,3,3,0,0,0,0,0,0,0,1
3,7006,6,55,5,21,0,0,0,1,0,0,0,0
3,12681,6,5,1,4,0,0,0,0,1,0,0,0
2,15129,19,55,5,21,0,0,0,0,1,0,0,0
3,13587,7,0,6,15,0,0,0,0,0,1,0,0
3,14714,23,45,1,6,0,0,0,0,1,0,0,0
3,6220,4,50,3,3,0,0,0,1,0,0,0,0
3,10262,5,30,6,6,0,0,0,0,1,0,0,0
3,8576,9,5,12,5,0,1,0,0,0,0,0,0
3,10031,24,55,3,24,0,0,0,0,1,0,0,0
2,12819,23,50,6,24,0,0,0,0,1,0,0,0
3,5052,6,10,4,15,0,0,1,0,0,0,0,0
3,22270,24,15,1,3,0,0,0,0,1,0,0,0
4,5613,2,40,4,27,0,0,0,0,0,0,0,1
4,3873,2,25,1,4,0,0,0,0,0,0,1,0
4,6015,3,15,5,15,0,0,0,1,0,0,0,0
3,10844,5,30,9,6,0,0,0,0,1,0,0,0
4,2227,1,30,12,5,0,0,0,0,0,0,1,0
4,7229,3,0,1,4,0,0,0,0,1,0,0,0
2,10368,13,30,6,6,0,0,0,0,1,0,0,0
3,12898,10,55,5,21,0,0,0,0,1,0,0,0
3,12192,12,0,12,6,0,0,0,0,0,1,0,0
3,12121,14,0,9,5,0,0,0,0,1,0,0,0
2,16163,24,50,5,27,0,1,0,0,0,0,0,0
3,12284,12,40,3,18,0,0,0,0,1,0,0,0
4,5780,2,45,6,21,0,0,0,1,0,0,0,0
4,4995,1,30,9,5,0,0,0,0,1,0,0,0
3,6496,4,55,9,6,0,0,0,1,0,0,0,0
2,12488,30,55,12,6,0,1,0,0,0,0,0,0
4,4823,2,55,5,15,0,0,0,1,0,0,0,0
4,2647,1,30,6,18,0,0,0,0,0,0,1,0
4,12649,2,50,3,3,0,0,0,1,0,0,0,0
3,8266,7,35,12,6,0,0,0,0,0,1,0,0
4,6216,3,10,5,15,0,0,0,0,0,0,0,1
4,4423,2,45,1,4,0,0,0,1,0,0,0,0
3,17996,24,15,6,3,0,0,0,0,1,0,0,0
3,5726,4,30,4,15,0,0,0,0,0,0,1,0
3,15147,9,30,6,3,0,0,0,0,0,1,0,0
3,15554,22,5,5,18,0,0,0,0,1,0,0,0
2,12819,29,20,6,24,0,0,0,0,1,0,0,0
3,7198,7,30,6,27,0,0,0,0,0,1,0,0
3,5073,5,0,3,4,0,0,0,1,0,0,0,0
4,3943,3,0,6,27,0,0,0,1,0,0,0,0
4,3205,1,25,3,27,0,0,0,0,1,0,0,0
4,3257,2,40,12,5,0,0,0,0,0,0,1,0
4,4804,2,35,3,6,0,0,0,1,0,0,0,0
3,10231,4,45,9,3,0,0,0,1,0,0,0,0
3,12898,7,30,5,21,0,0,0,0,1,0,0,0
4,2227,1,25,3,21,0,0,0,1,0,0,0,0
2,9258,23,10,1,4,0,1,0,0,0,0,0,0
3,9663,16,50,5,24,0,0,0,0,1,0,0,0
4,8040,1,25,5,21,0,0,0,0,1,0,0,0
4,3419,2,45,6,6,0,0,1,0,0,0,0,0
4,8016,3,0,1,6,0,0,0,0,1,0,0,0
4,7229,3,0,6,4,0,0,0,0,1,0,0,0
3,4959,9,0,6,6,0,0,1,0,0,0,0,0
2,10151,23,10,9,6,0,1,0,0,0,0,0,0
1,10703,38,0,5,18,0,1,0,0,0,0,0,0
3,10844,9,50,9,6,0,0,0,0,1,0,0,0
3,7205,6,10,6,3,0,0,0,1,0,0,0,0
3,12284,9,30,3,18,0,0,0,0,1,0,0,0
3,13994,12,30,9,6,0,0,0,0,1,0,0,0
4,6015,3,15,4,15,0,0,0,1,0,0,0,0
3,4226,4,15,3,4,0,0,0,1,0,0,0,0
2,9483,23,40,3,21,0,0,0,0,1,0,0,0
4,5198,3,0,5,15,0,0,0,0,1,0,0,0
2,10368,13,30,6,27,0,0,0,0,1,0,0,0
4,11982,2,20,3,6,0,0,0,0,0,0,0,1
3,8032,25,10,3,15,0,1,0,0,0,0,0,0
4,5510,2,30,5,15,0,1,0,0,0,0,0,0
3,8177,5,5,9,5,0,0,0,1,0,0,0,0
3,11410,5,40,1,6,1,0,0,0,0,0,0,0
3,9385,5,50,3,21,0,0,1,0,0,0,0,0
3,10262,9,0,6,6,0,0,0,0,1,0,0,0
4,3873,2,25,6,18,0,0,0,0,0,0,1,0
3,11999,7,10,3,21,0,0,0,0,0,1,0,0
2,14300,18,15,6,27,0,0,0,0,1,0,0,0
4,2175,1,30,12,5,0,0,0,0,0,0,1,0
2,14431,24,50,9,5,0,1,0,0,0,0,0,0
4,7229,2,45,5,21,0,0,0,0,1,0,0,0
3,3809,4,25,5,24,0,0,0,1,0,0,0,0
3,7354,11,45,6,24,0,0,0,0,0,1,0,0
3,12537,7,30,3,27,0,0,0,0,0,1,0,0
3,9719,6,15,5,27,0,1,0,0,0,0,0,0
4,8040,1,30,5,24,0,0,0,0,1,0,0,0
4,4995,1,25,5,24,0,0,0,0,1,0,0,0
4,4591,2,50,6,4,0,0,0,1,0,0,0,0
3,7662,28,20,6,6,0,1,0,0,0,0,0,0
4,3850,2,20,6,24,0,0,0,1,0,0,0,0
3,6442,13,55,3,6,0,0,0,1,0,0,0,0
3,11378,5,5,3,6,0,0,0,1,0,0,0,0
3,13377,10,30,6,27,0,0,0,0,0,1,0,0
3,10844,12,20,5,21,0,0,0,0,1,0,0,0
4,4995,1,25,9,5,0,0,0,0,1,0,0,0
2,6057,16,10,3,27,0,1,0,0,0,0,0,0
4,5176,2,45,6,4,0,1,0,0,0,0,0,0
2,13014,18,45,9,6,0,0,0,0,1,0,0,0
3,7917,4,20,1,3,0,0,0,1,0,0,0,0
3,5583,5,15,9,6,0,0,0,0,0,0,1,0
4,7229,2,45,9,4,0,0,0,0,1,0,0,0
3,7191,9,30,5,18,0,0,0,1,0,0,0,0
4,3210,1,30,12,6,0,0,0,0,1,0,0,0
3,14871,10,35,6,3,0,0,0,1,0,0,0,0
3,8099,10,45,5,15,0,0,0,0,0,1,0,0
3,8366,9,5,5,21,0,1,0,0,0,0,0,0
4,6297,2,20,9,3,0,0,0,1,0,0,0,0
3,18286,8,0,3,3,0,0,0,0,0,1,0,0
3,17024,20,40,6,3,0,0,0,0,1,0,0,0
4,6144,3,0,4,24,0,0,0,0,1,0,0,0
3,13941,13,45,9,3,0,0,0,0,0,1,0,0
4,3702,3,5,9,5,0,0,0,0,1,0,0,0
3,5583,5,15,5,15,0,0,0,0,0,0,1,0
3,10208,13,30,12,3,0,1,0,0,0,0,0,0
3,12384,8,25,6,5,0,0,0,0,1,0,0,0
2,17049,19,25,6,5,0,1,0,0,0,0,0,0
3,7006,13,30,5,24,0,0,0,1,0,0,0,0
2,12723,14,35,12,6,0,1,0,0,0,0,0,0
3,10577,20,25,12,6,0,0,0,0,1,0,0,0
3,16736,12,10,6,3,0,0,0,0,1,0,0,0
3,10262,15,25,6,24,0,0,0,0,1,0,0,0
3,7155,7,50,6,24,0,0,0,0,0,1,0,0
3,15147,15,15,3,3,0,0,0,0,0,1,0,0
4,4823,2,55,12,6,0,0,0,1,0,0,0,0
3,8714,6,50,3,15,0,1,0,0,0,0,0,0
3,10953,24,10,6,5,0,0,0,0,1,0,0,0
3,10203,23,55,12,6,0,1,0,0,0,0,0,0
3,12373,23,35,5,18,0,0,0,0,1,0,0,0
3,14151,14,0,12,5,0,0,0,0,1,0,0,0
3,12121,28,50,5,24,0,0,0,0,1,0,0,0
4,5586,3,10,9,4,0,0,0,0,0,0,0,1
3,10844,27,35,5,18,0,0,0,0,1,0,0,0
3,8586,7,30,5,21,0,0,0,0,1,0,0,0
3,5409,4,55,6,6,0,0,0,0,0,0,1,0
2,7178,11,35,3,21,0,0,0,0,0,1,0,0
3,5797,15,10,6,24,0,0,0,0,0,1,0,0
3,13759,23,55,3,24,0,0,0,0,1,0,0,0
2,13873,18,20,5,24,0,1,0,0,0,0,0,0
3,16079,22,5,5,21,0,0,0,0,1,0,0,0
4,2017,1,30,6,27,0,0,0,0,0,0,1,0
3,10844,22,15,5,18,0,0,0,0,1,0,0,0
4,3573,2,55,4,24,0,0,0,0,0,0,1,0
3,8066,24,10,6,5,0,0,0,0,1,0,0,0
3,14053,22,0,9,3,0,0,0,0,1,0,0,0
3,12284,7,15,3,18,0,0,0,0,1,0,0,0
3,5351,5,15,9,4,0,0,0,0,0,0,1,0
3,7064,23,50,1,4,0,0,0,0,1,0,0,0
3,10394,5,20,3,3,0,0,0,1,0,0,0,0
3,9663,14,25,5,15,0,0,0,0,1,0,0,0
3,13727,8,0,5,18,0,0,0,0,0,1,0,0
3,10262,17,20,12,6,0,0,0,0,1,0,0,0
4,4823,2,55,9,4,0,0,0,1,0,0,0,0
4,7074,2,50,3,3,1,0,0,0,0,0,0,0
3,17267,13,55,6,3,0,0,0,0,0,1,0,0
3,14067,10,30,5,21,0,0,0,0,0,1,0,0
4,4823,2,50,1,5,0,0,0,1,0,0,0,0
4,4823,2,50,4,27,0,0,0,1,0,0,0,0
4,4483,2,50,12,5,1,0,0,0,0,0,0,0
2,14960,13,25,6,6,0,1,0,0,0,0,0,0
4,7171,2,45,1,6,0,1,0,0,0,0,0,0
3,12173,12,25,3,24,0,1,0,0,0,0,0,0
3,11392,8,15,3,3,0,1,0,0,0,0,0,0
2,16057,27,45,5,15,0,1,0,0,0,0,0,0
3,14151,17,55,9,6,0,0,0,0,1,0,0,0
4,4030,2,55,5,21,0,0,0,0,1,0,0,0
3,4226,3,40,6,5,0,0,0,1,0,0,0,0
3,11050,15,15,9,3,0,1,0,0,0,0,0,0
4,6961,2,45,5,21,0,1,0,0,0,0,0,0
3,14231,12,5,3,24,0,0,0,0,1,0,0,0
2,10919,22,0,6,27,0,0,0,0,1,0,0,0
2,10913,12,15,3,27,0,1,0,0,0,0,0,0
4,5277,2,20,6,27,0,0,0,1,0,0,0,0
3,7485,10,40,5,21,0,0,0,0,0,1,0,0
3,14231,23,25,3,24,0,0,0,0,1,0,0,0
3,4201,6,10,6,4,0,0,1,0,0,0,0,0
4,7931,3,0,6,3,0,1,0,0,0,0,0,0
3,6513,7,35,5,15,0,0,0,0,0,1,0,0
3,14714,28,0,6,6,0,0,0,0,1,0,0,0
3,6218,5,25,9,5,0,0,0,1,0,0,0,0
2,8603,7,15,6,27,0,1,0,0,0,0,0,0
3,7318,12,30,5,21,0,0,0,1,0,0,0,0
3,13504,9,0,6,15,0,0,0,0,0,1,0,0
3,9646,15,25,5,15,0,0,0,0,0,1,0,0
4,5224,2,35,5,27,0,0,0,1,0,0,0,0
3,12692,8,25,12,6,0,0,0,0,1,0,0,0
3,9689,7,15,6,6,0,0,0,0,1,0,0,0
2,13033,15,20,9,5,0,1,0,0,0,0,0,0
3,13626,9,50,12,6,0,0,0,0,1,0,0,0
4,2754,1,30,5,18,0,0,0,1,0,0,0,0
3,12121,16,45,9,5,0,0,0,0,1,0,0,0
4,3419,2,45,4,24,0,0,0,1,0,0,0,0
2,13033,15,20,5,21,0,1,0,0,0,0,0,0
4,4174,2,35,6,4,0,0,0,1,0,0,0,0
3,6152,14,30,6,27,1,0,0,0,0,0,0,0
4,5201,2,50,6,27,0,1,0,0,0,0,0,0
3,9134,9,10,3,15,0,0,0,0,1,0,0,0
2,13243,18,20,5,18,0,1,0,0,0,0,0,0
2,15129,22,55,5,27,0,0,0,0,1,0,0,0
4,2759,1,30,9,5,0,0,0,0,1,0,0,0
4,4423,2,45,5,15,0,0,0,1,0,0,0,0
3,9187,15,30,5,18,0,0,0,0,0,0,0,1
3,7740,15,20,5,18,0,0,0,0,0,1,0,0
4,6144,3,0,5,24,0,0,0,0,1,0,0,0
3,10877,7,40,9,6,0,0,0,0,0,1,0,0
3,6442,10,35,6,15,0,0,0,1,0,0,0,0
3,7048,10,45,3,27,0,0,0,1,0,0,0,0
3,5797,10,15,6,27,0,0,0,0,0,1,0,0
2,10573,17,10,3,3,0,1,0,0,0,0,0,0
3,7503,12,30,5,15,0,0,0,1,0,0,0,0
3,6104,8,0,12,6,0,0,0,1,0,0,0,0
3,9663,11,5,9,5,0,0,0,0,1,0,0,0
4,5769,2,55,3,6,0,0,0,0,1,0,0,0
4,3100,1,30,6,15,0,1,0,0,0,0,0,0
3,12373,10,55,5,18,0,0,0,0,1,0,0,0
4,3815,2,30,3,15,0,0,0,0,0,0,1,0
2,14300,24,20,6,15,0,0,0,0,1,0,0,0
4,4823,2,55,1,6,0,0,0,1,0,0,0,0
4,2754,1,30,6,18,0,0,0,1,0,0,0,0
3,9736,13,15,3,6,0,0,0,0,0,1,0,0
3,7280,4,40,3,21,0,0,0,0,1,0,0,0
3,7408,13,0,9,6,0,0,0,0,0,1,0,0
3,13044,16,0,12,6,0,0,0,0,1,0,0,0
2,12723,17,25,5,24,0,1,0,0,0,0,0,0
3,8586,12,10,6,5,0,0,0,0,1,0,0,0
3,6316,9,30,12,6,0,0,0,1,0,0,0,0
3,15554,10,0,9,5,0,0,0,0,1,0,0,0
4,2385,1,20,3,15,0,0,0,0,0,0,1,0
3,13587,8,0,9,6,0,0,0,0,0,1,0,0
3,13790,5,55,3,3,0,0,0,1,0,0,0,0
2,10975,23,40,5,15,0,1,0,0,0,0,0,0
3,14388,24,55,5,21,0,0,0,0,1,0,0,0
3,7198,7,30,6,6,0,0,0,0,0,1,0,0
2,13029,26,55,9,5,0,0,0,0,1,0,0,0
3,12717,12,10,5,27,0,0,0,0,0,1,0,0
3,14871,6,40,3,3,0,0,0,1,0,0,0,0
2,10118,14,20,6,6,0,0,0,0,1,0,0,0
3,10262,5,35,6,6,0,0,0,0,1,0,0,0
4,2071,1,30,3,24,0,0,0,0,1,0,0,0
4,5228,2,50,4,27,0,1,0,0,0,0,0,0
3,7832,18,30,3,21,0,0,0,0,1,0,0,0
3,7005,9,20,6,6,0,0,0,0,0,1,0,0
2,14237,18,10,9,6,0,0,0,0,1,0,0,0
4,3971,2,55,6,4,0,0,0,0,0,0,1,0
4,3943,2,50,6,21,0,0,0,1,0,0,0,0
3,8574,8,50,3,27,0,0,0,1,0,0,0,0
2,12646,13,20,6,15,0,1,0,0,0,0,0,0
2,13082,29,50,3,21,0,0,0,0,1,0,0,0
3,13941,23,50,5,21,0,0,0,0,1,0,0,0
3,5135,5,55,6,4,0,0,1,0,0,0,0,0
3,11096,10,25,5,21,0,1,0,0,0,0,0,0
3,13555,10,40,3,18,0,0,0,0,1,0,0,0
4,5403,2,50,12,4,0,0,0,0,0,0,0,1
2,15812,7,20,6,24,0,0,0,0,1,0,0,0
3,14781,12,15,5,21,0,0,0,0,1,0,0,0
3,8907,9,30,6,6,0,1,0,0,0,0,0,0
4,4145,2,35,3,5,0,1,0,0,0,0,0,0
3,14151,13,20,9,6,0,0,0,0,1,0,0,0
3,7845,9,30,3,27,0,0,0,0,0,1,0,0
3,8099,10,0,5,15,0,0,0,0,0,1,0,0
3,13377,10,30,5,27,0,0,0,0,0,1,0,0
2,12734,28,30,12,3,0,1,0,0,0,0,0,0
3,10262,5,35,3,6,0,0,0,0,1,0,0,0
4,7229,3,5,5,15,0,0,0,0,1,0,0,0
3,12395,24,40,6,3,0,0,0,0,0,0,0,1
3,11134,13,30,3,24,0,0,0,0,1,0,0,0
3,6540,5,50,3,21,0,0,0,0,1,0,0,0
3,7354,12,35,6,6,0,0,0,0,0,1,0,0
2,9548,19,40,6,24,0,1,0,0,0,0,0,0
3,9187,27,35,1,5,0,0,0,0,0,0,0,1
3,5054,4,35,9,5,0,0,0,1,0,0,0,0
3,10413,10,25,9,6,0,1,0,0,0,0,0,0
4,4804,2,40,5,27,0,0,0,1,0,0,0,0
4,4049,1,30,6,15,0,0,0,1,0,0,0,0
3,6795,6,30,6,27,0,0,0,0,0,1,0,0
4,4435,2,35,3,21,0,1,0,0,0,0,0,0
3,6224,12,10,12,6,0,0,0,0,1,0,0,0
4,4804,2,35,12,6,0,0,0,1,0,0,0,0
3,6171,11,5,4,15,0,0,0,1,0,0,0,0
3,6093,9,35,3,6,0,0,0,1,0,0,0,0
4,4174,2,35,12,4,0,0,0,1,0,0,0,0
4,3342,1,30,6,5,0,0,0,1,0,0,0,0
3,13587,11,0,3,6,0,0,0,0,0,1,0,0
3,16079,6,35,5,21,0,0,0,0,1,0,0,0
4,6015,3,15,4,18,0,0,0,1,0,0,0,0
3,13067,26,10,5,24,0,0,0,0,1,0,0,0
3,9103,7,40,5,15,0,0,0,0,0,1,0,0
3,14151,27,10,5,24,0,0,0,0,1,0,0,0
2,11538,12,30,3,27,0,0,0,0,1,0,0,0
2,8146,12,45,9,3,0,0,0,1,0,0,0,0
3,6117,9,40,6,5,0,1,0,0,0,0,0,0
3,17024,26,10,3,3,0,0,0,0,1,0,0,0
3,22270,17,35,1,3,0,0,0,0,1,0,0,0
3,12692,24,40,9,6,0,0,0,0,1,0,0,0
3,8610,13,10,12,6,0,0,0,0,0,0,0,1
3,6723,15,20,6,24,0,0,0,0,0,1,0,0
4,4878,2,35,12,5,0,0,0,0,0,0,0,1
3,16736,11,5,6,3,0,0,0,0,1,0,0,0
3,11134,19,20,3,24,0,0,0,0,1,0,0,0
4,3943,2,50,3,5,0,0,0,1,0,0,0,0
3,13587,12,0,12,6,0,0,0,0,0,1,0,0
2,16914,23,0,6,3,0,0,0,0,1,0,0,0
4,1965,1,30,5,18,0,0,0,0,0,0,1,0
3,8073,8,0,9,5,0,0,0,0,0,1,0,0
4,3943,2,50,3,6,0,0,0,1,0,0,0,0
3,5170,4,50,12,5,0,0,0,1,0,0,0,0
4,3398,2,50,5,15,0,0,1,0,0,0,0,0
4,4409,2,35,4,18,1,0,0,0,0,0,0,0
4,8541,3,0,6,21,0,0,0,0,1,0,0,0
4,4777,2,50,3,21,0,0,0,1,0,0,0,0
4,3847,2,20,3,18,0,0,0,0,0,0,1,0
3,7064,17,5,1,4,0,0,0,0,1,0,0,0
4,4668,2,50,5,27,0,0,0,0,0,0,0,1
4,1965,1,25,3,18,0,0,0,0,0,0,1,0
3,14781,9,50,5,21,0,0,0,0,1,0,0,0
4,4049,1,30,6,15,0,0,0,1,0,0,0,0
3,13584,13,20,5,18,0,0,0,0,1,0,0,0
3,12373,15,40,5,18,0,0,0,0,1,0,0,0
3,16079,27,0,5,27,0,0,0,0,1,0,0,0
4,7229,3,0,5,24,0,0,0,0,1,0,0,0
3,17471,23,55,6,3,0,0,0,0,1,0,0,0
3,14781,9,50,12,5,0,0,0,0,1,0,0,0
3,14571,13,20,9,6,0,0,0,0,1,0,0,0
3,10197,8,45,5,18,0,0,0,0,0,1,0,0
3,5975,4,55,1,6,0,0,0,0,0,0,1,0
3,8535,7,45,9,4,0,0,0,0,0,1,0,0
3,12537,11,5,3,27,0,0,0,0,0,1,0,0
4,4145,2,35,5,24,0,1,0,0,0,0,0,0
4,4049,1,30,3,15,0,0,0,1,0,0,0,0
3,5192,12,0,9,5,1,0,0,0,0,0,0,0
4,6121,2,50,9,5,0,1,0,0,0,0,0,0
3,8669,15,25,6,24,0,1,0,0,0,0,0,0
3,8476,13,15,5,18,0,0,0,0,0,1,0,0
4,2647,1,30,6,21,0,0,0,0,0,0,1,0
3,14714,22,5,6,6,0,0,0,0,1,0,0,0
3,10566,11,45,6,3,0,1,0,0,0,0,0,0
3,10262,7,30,6,15,0,0,0,0,1,0,0,0
3,8098,15,35,3,21,0,0,0,0,0,1,0,0
3,6883,11,0,3,27,0,0,0,0,0,1,0,0
3,16108,9,15,6,15,0,0,0,0,0,1,0,0
4,4413,2,30,3,18,0,0,0,0,0,0,1,0
2,10919,22,0,1,6,0,0,0,0,1,0,0,0
4,4804,2,40,9,5,0,0,0,1,0,0,0,0
3,10539,14,30,6,6,0,0,0,0,1,0,0,0
4,4377,2,50,9,3,0,0,0,1,0,0,0,0
4,6961,2,45,6,6,0,1,0,0,0,0,0,0
3,7408,8,0,5,27,0,0,0,0,0,1,0,0
4,4823,2,55,9,5,0,0,0,1,0,0,0,0
4,5198,2,35,3,21,0,0,0,1,0,0,0,0
3,10262,25,30,1,6,0,0,0,0,1,0,0,0
4,5613,2,35,4,27,0,0,0,0,0,0,0,1
3,10262,7,30,12,6,0,0,0,0,1,0,0,0
4,5755,1,30,3,5,0,0,0,1,0,0,0,0
4,3687,2,15,5,21,0,0,0,0,0,0,0,1
4,5678,1,30,3,6,0,0,0,0,1,0,0,0
3,13542,7,20,3,21,0,0,0,0,0,1,0,0
3,12347,23,35,3,21,0,0,0,0,1,0,0,0
3,12384,9,35,5,21,0,0,0,0,1,0,0,0
2,10909,22,55,9,4,0,0,0,0,1,0,0,0
4,4823,3,0,3,6,0,0,0,1,0,0,0,0
3,6069,5,0,12,6,0,0,0,1,0,0,0,0
3,12898,27,0,5,21,0,0,0,0,1,0,0,0
4,4804,2,35,6,15,0,0,0,1,0,0,0,0
3,10031,20,20,3,24,0,0,0,0,1,0,0,0
3,6442,14,55,9,6,0,0,0,1,0,0,0,0
2,9653,19,40,5,21,0,1,0,0,0,0,0,0
3,8610,27,20,9,6,0,0,0,0,0,0,0,1
3,14714,5,0,12,6,0,0,0,0,1,0,0,0
3,12599,23,25,1,3,0,1,0,0,0,0,0,0
3,9103,14,5,9,5,0,0,0,0,0,1,0,0
3,12898,5,35,5,21,0,0,0,0,1,0,0,0
4,2647,1,30,6,6,0,0,0,0,0,0,1,0
4,5678,1,25,3,3,0,0,0,0,1,0,0,0
3,12373,17,20,5,18,0,0,0,0,1,0,0,0
4,3847,2,30,3,27,0,0,0,0,0,0,1,0
3,14151,25,0,5,21,0,0,0,0,1,0,0,0
3,13843,20,25,6,3,0,0,0,0,1,0,0,0
4,7229,2,55,5,18,0,0,0,0,1,0,0,0
4,4995,1,25,6,18,0,0,0,0,1,0,0,0
3,10262,7,30,6,6,0,0,0,0,1,0,0,0
2,13029,22,55,9,5,0,0,0,0,1,0,0,0
3,14053,9,10,9,3,0,0,0,0,1,0,0,0
3,26890,14,45,1,3,0,0,0,0,1,0,0,0
4,3841,2,30,1,4,0,0,0,0,0,0,1,0
3,11003,12,25,1,3,0,1,0,0,0,0,0,0
4,5403,2,50,9,4,0,0,0,0,0,0,0,1
3,15342,10,50,3,3,0,0,0,0,0,1,0,0
2,12224,17,15,12,6,0,1,0,0,0,0,0,0
4,6297,2,20,3,15,0,0,0,1,0,0,0,0
3,8844,5,30,1,5,0,0,0,0,0,0,1,0
3,13377,11,30,1,6,0,0,0,0,0,1,0,0
4,5706,2,55,9,3,0,0,1,0,0,0,0,0
3,8372,10,40,12,6,0,1,0,0,0,0,0,0
3,6526,14,20,5,27,0,0,0,1,0,0,0,0
4,4823,2,50,1,6,0,0,0,1,0,0,0,0
4,3175,1,30,6,24,0,0,0,1,0,0,0,0
3,10407,10,0,6,5,0,0,0,0,0,1,0,0
4,4423,2,50,4,18,0,0,0,1,0,0,0,0
3,9555,27,20,9,5,0,0,0,0,0,0,0,1
3,12681,23,50,1,4,0,0,0,0,1,0,0,0
3,13059,14,35,6,6,0,0,0,0,1,0,0,0
3,8586,17,35,9,5,0,0,0,0,1,0,0,0
4,3419,2,45,6,4,0,0,1,0,0,0,0,0
4,3873,2,30,3,6,0,0,0,0,0,0,1,0
3,10203,10,25,6,6,0,1,0,0,0,0,0,0
2,13029,8,55,5,27,0,0,0,0,1,0,0,0
3,10844,6,5,5,15,0,0,0,0,1,0,0,0
3,11134,13,15,3,24,0,0,0,0,1,0,0,0
3,8610,22,30,12,6,0,0,0,0,0,0,0,1
4,4174,2,35,4,15,0,0,0,1,0,0,0,0
3,11087,25,30,9,3,0,0,0,0,1,0,0,0
4,3971,2,55,6,18,0,0,0,0,0,0,1,0
3,17531,11,55,9,4,0,0,0,0,1,0,0,0
4,3573,2,40,6,6,0,0,0,0,0,0,1,0
3,8366,22,30,1,5,0,1,0,0,0,0,0,0
4,13885,2,30,3,3,0,1,0,0,0,0,0,0
2,18485,7,40,9,6,0,0,0,0,0,1,0,0
4,4409,2,30,4,27,1,0,0,0,0,0,0,0
3,8085,27,5,1,5,0,0,0,0,0,0,0,1
3,13377,8,0,6,6,0,0,0,0,0,1,0,0
2,13538,18,20,5,21,0,1,0,0,0,0,0,0
3,15147,6,35,6,3,0,0,0,0,0,1,0,0
4,4030,2,55,5,27,0,0,0,0,1,0,0,0
3,14848,11,15,6,6,0,0,0,0,0,1,0,0
3,13555,9,25,3,18,0,0,0,0,1,0,0,0
2,10975,26,20,5,18,0,1,0,0,0,0,0,0
2,13029,26,55,5,21,0,0,0,0,1,0,0,0
3,9663,24,55,12,5,0,0,0,0,1,0,0,0
4,4050,1,30,1,6,0,0,0,0,1,0,0,0
3,14714,10,55,3,6,0,0,0,0,1,0,0,0
2,11213,10,55,1,3,0,1,0,0,0,0,0,0
4,4544,2,45,9,4,0,0,0,0,1,0,0,0
4,3873,2,25,6,15,0,0,0,0,0,0,1,0
3,12537,8,0,9,4,0,0,0,0,0,1,0,0
3,13067,9,35,6,5,0,0,0,0,1,0,0,0
3,8714,5,30,3,15,0,1,0,0,0,0,0,0
2,13376,22,0,3,6,0,0,0,0,1,0,0,0
4,3597,2,15,6,27,0,0,0,0,0,0,1,0
3,7670,12,40,5,18,0,0,0,0,0,1,0,0
